Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,1,Animals; live,1,No Quantity,,,,,,,4000,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,1,Animals; live,1,No Quantity,,,,,,,1475845,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,1,Animals; live,1,No Quantity,,,,,,,92486360,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,1,Animals; live,1,No Quantity,,,,,,,7385449,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,1,Animals; live,1,No Quantity,,,,,,,1043,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,2,Meat and edible meat offal,1,No Quantity,,,,,,,172691374,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,2,Meat and edible meat offal,1,No Quantity,,,,,,,191483522,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,2,Meat and edible meat offal,1,No Quantity,,,,,,,31143908,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2025487,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,21056365,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,605513,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,37885,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,26459238,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,66395082,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,18998326,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,7012983,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,8185965,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,416164,,,0
