AltQuantity,CIFValue,FOBValue,GrossWeight,IsLeaf,NetWeight,TradeQuantity,Trade Value (US$),aggrLevel,Commodity Code,Commodity,cstCode,cstDesc,estCode,motCode,motDesc,period,periodDesc,pfCode,Partner ISO,pt3ISO2,Partner Code,ptCode2,Partner,ptTitle2,qtAltCode,qtAltDesc,qtCode,qtDesc,rgCode,Trade Flow,Reporter ISO,Reporter Code,Reporter,Year
,,,,0,,,112843,2,07,Vegetables and certain roots and tubers; edible,,,0,,,2012,2012,H4,MDA,,498,,Rep. of Moldova,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,240662929,2,07,Vegetables and certain roots and tubers; edible,,,0,,,2012,2012,H4,NLD,,528,,Netherlands,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,11457417,2,07,Vegetables and certain roots and tubers; edible,,,0,,,2012,2012,H4,NLD,,528,,Netherlands,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,332372,2,08,"Fruit and nuts, edible; peel of citrus fruit or melons",,,0,,,2012,2012,H4,MYS,,458,,Malaysia,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,118,2,08,"Fruit and nuts, edible; peel of citrus fruit or melons",,,0,,,2012,2012,H4,MLT,,470,,Malta,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,7972,2,08,"Fruit and nuts, edible; peel of citrus fruit or melons",,,0,,,2012,2012,H4,,,490,,"Other Asia, nes",,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,94823842,2,08,"Fruit and nuts, edible; peel of citrus fruit or melons",,,0,,,2012,2012,H4,MDA,,498,,Rep. of Moldova,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,861,2,08,"Fruit and nuts, edible; peel of citrus fruit or melons",,,0,,,2012,2012,H4,MDA,,498,,Rep. of Moldova,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,81868308,2,08,"Fruit and nuts, edible; peel of citrus fruit or melons",,,0,,,2012,2012,H4,NLD,,528,,Netherlands,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,2247590,2,08,"Fruit and nuts, edible; peel of citrus fruit or melons",,,0,,,2012,2012,H4,NLD,,528,,Netherlands,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,16732,2,09,"Coffee, tea, mate and spices",,,0,,,2012,2012,H4,MYS,,458,,Malaysia,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,185662,2,09,"Coffee, tea, mate and spices",,,0,,,2012,2012,H4,,,490,,"Other Asia, nes",,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,2036,2,09,"Coffee, tea, mate and spices",,,0,,,2012,2012,H4,,,490,,"Other Asia, nes",,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,5296720,2,09,"Coffee, tea, mate and spices",,,0,,,2012,2012,H4,MDA,,498,,Rep. of Moldova,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,5957949,2,09,"Coffee, tea, mate and spices",,,0,,,2012,2012,H4,NLD,,528,,Netherlands,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,139245,2,09,"Coffee, tea, mate and spices",,,0,,,2012,2012,H4,NLD,,528,,Netherlands,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,1591484,2,10,Cereals,,,0,,,2012,2012,H4,MLT,,470,,Malta,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,67978,2,10,Cereals,,,0,,,2012,2012,H4,MDA,,498,,Rep. of Moldova,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,1017616,2,10,Cereals,,,0,,,2012,2012,H4,MDA,,498,,Rep. of Moldova,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,648,2,10,Cereals,,,0,,,2012,2012,H4,NLD,,528,,Netherlands,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,11054856,2,10,Cereals,,,0,,,2012,2012,H4,NLD,,528,,Netherlands,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
