Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,1,Animals; live,1,No Quantity,,,,,,,16924516,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,1,Animals; live,1,No Quantity,,,,,,,6950,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,1,Animals; live,1,No Quantity,,,,,,,15325297,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,2,Meat and edible meat offal,1,No Quantity,,,,,,,559280301,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,2,Meat and edible meat offal,1,No Quantity,,,,,,,13980670,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,344,"China, Hong Kong SAR",HKG,,,,,,,,2,Meat and edible meat offal,1,No Quantity,,,,,,,8500058,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,2,Meat and edible meat offal,1,No Quantity,,,,,,,51732761,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2008121,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,13175852,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,18079820,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,344,"China, Hong Kong SAR",HKG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,531710,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,69661,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,364555816,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,98276,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,1167064,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,,,,,,,12780882,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,18203498,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,8358047,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,66059,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,344,"China, Hong Kong SAR",HKG,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,6892753,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,,,,,,,54004,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,7522137,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,42981,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,286518,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,,,,,,,11366100,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,25336568,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,5757305,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,4205365,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,7306,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,6274511,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,,,,,,,307796,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,,,,,,,32423792,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,,,,,,,5445717,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,300,Greece,GRC,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,,,,,,,227623186,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,348,Hungary,HUN,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,,,,,,,11494013,,,0
H4,2012,2012,2012,2,0,1,Import,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,9,"Coffee, tea, mate and spices",1,No Quantity,,,,,,,27535136,,,0
H4,2012,2012,2012,2,0,2,Export,643,Russian Federation,RUS,276,Germany,DEU,,,,,,,,9,"Coffee, tea, mate and spices",1,No Quantity,,,,,,,1933547,,,0
