AltQuantity,CIFValue,FOBValue,GrossWeight,IsLeaf,NetWeight,TradeQuantity,Trade Value (US$),aggrLevel,Commodity Code,Commodity,cstCode,cstDesc,estCode,motCode,motDesc,period,periodDesc,pfCode,Partner ISO,pt3ISO2,Partner Code,ptCode2,Partner,ptTitle2,qtAltCode,qtAltDesc,qtCode,qtDesc,rgCode,Trade Flow,Reporter ISO,Reporter Code,Reporter,Year
,,,,0,,,181235,2,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,11176984,2,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,7685113,2,11,"Products of the milling industry; malt, starches, inulin, wheat gluten",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,101030463,2,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,244,2,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,520841,2,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,460386,2,12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,24745205,2,13,"Lac; gums, resins and other vegetable saps and extracts",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,98904,2,13,"Lac; gums, resins and other vegetable saps and extracts",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,204685,2,13,"Lac; gums, resins and other vegetable saps and extracts",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,151227,2,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,3167,2,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,13042,2,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,1601105,2,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,354726,2,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,154763438,2,15,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or vegetable waxes,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,7594807,2,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,725521,2,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,683192,2,16,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,12120462,2,17,Sugars and sugar confectionery,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,1789869,2,17,Sugars and sugar confectionery,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,1230320,2,17,Sugars and sugar confectionery,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,10323893,2,18,Cocoa and cocoa preparations,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,5532440,2,18,Cocoa and cocoa preparations,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,5673383,2,18,Cocoa and cocoa preparations,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,11425942,2,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,4389906,2,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,36736,2,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,17193124,2,19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,14335207,2,20,"Preparations of vegetables, fruit, nuts or other parts of plants",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,4297489,2,20,"Preparations of vegetables, fruit, nuts or other parts of plants",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,11067078,2,20,"Preparations of vegetables, fruit, nuts or other parts of plants",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,2751671,2,20,"Preparations of vegetables, fruit, nuts or other parts of plants",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,148246466,2,21,Miscellaneous edible preparations,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,2715188,2,21,Miscellaneous edible preparations,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,4358,2,21,Miscellaneous edible preparations,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,13864489,2,21,Miscellaneous edible preparations,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,121808669,2,22,"Beverages, spirits and vinegar",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,18696055,2,22,"Beverages, spirits and vinegar",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,6632294,2,22,"Beverages, spirits and vinegar",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,5209875,2,22,"Beverages, spirits and vinegar",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,34698069,2,23,"Food industries, residues and wastes thereof; prepared animal fodder",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,1420943,2,23,"Food industries, residues and wastes thereof; prepared animal fodder",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,111844969,2,24,Tobacco and manufactured tobacco substitutes,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,260000,2,24,Tobacco and manufactured tobacco substitutes,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,10729207,2,24,Tobacco and manufactured tobacco substitutes,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,2014948,2,24,Tobacco and manufactured tobacco substitutes,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,10363651,2,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,19242173,2,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,45195,2,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,21618410,2,25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,7184545,2,26,"Ores, slag and ash",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,2585922,2,26,"Ores, slag and ash",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,6209503,2,26,"Ores, slag and ash",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,271378840,2,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,6052278020,2,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,1296,2,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,218016433,2,27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,178536366,2,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,1223689348,2,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,5241468,2,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,17067730,2,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,139800866,2,29,Organic chemicals,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,16821333,2,29,Organic chemicals,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,5726894,2,29,Organic chemicals,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
