Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,2256,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,6296994,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,11523,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,49262264,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,3616135,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,1795,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,2,Meat and edible meat offal,1,No Quantity,0,,,,0.0,,5651217,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,2,Meat and edible meat offal,1,No Quantity,0,,,,0.0,,144667554,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,2,Meat and edible meat offal,1,No Quantity,0,,,,0.0,,4269127,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,1317202,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,3238254,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,82550872,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,10705,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,119438,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0.0,,12768536,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0.0,,12587386,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0.0,,143308037,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0.0,,61756,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0.0,,459,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0.0,,289642,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,0,,,,0.0,,26536,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,0,,,,0.0,,448106,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,0,,,,0.0,,3430787,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,0,,,,0.0,,40360,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,0,,,,0.0,,66231,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,5,Animal originated products; not elsewhere specified or included,1,No Quantity,0,,,,0.0,,58486,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0.0,,433740,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0.0,,34459,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0.0,,3867,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,6,"Trees and other plants, live; bulbs, roots and the like; cut flowers and ornamental foliage",1,No Quantity,0,,,,0.0,,1172374,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,12,Algeria,DZA,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0.0,,706000,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0.0,,248682821,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0.0,,10795368,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0.0,,6127258,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0.0,,62405,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0.0,,220730,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,7,Vegetables and certain roots and tubers; edible,1,No Quantity,0,,,,0.0,,276206,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,12,Algeria,DZA,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0.0,,7349202,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0.0,,278703619,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,31,Azerbaijan,AZE,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0.0,,110946,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,32,Argentina,ARG,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0.0,,195031718,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,36,Australia,AUS,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0.0,,1400,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0.0,,13080,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,40,Austria,AUT,,,,,,,,8,"Fruit and nuts, edible; peel of citrus fruit or melons",1,No Quantity,0,,,,0.0,,185975,,,0
