Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,360,Indonesia,IDN,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,1324,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,360,Indonesia,IDN,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,720,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,372,Ireland,IRL,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,162824,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,372,Ireland,IRL,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,5112,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,597190,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,716034,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,381,Italy,ITA,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,18998,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,360,Indonesia,IDN,,,,,,,,2,Meat and edible meat offal,1,No Quantity,0,,,,0.0,,50770,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,360,Indonesia,IDN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,13473329,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,360,Indonesia,IDN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,3602043,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,295134,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,376,Israel,ISR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,224540,,,0
