Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,70,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,22063586,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,44087,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,75630,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,136145,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,1428491,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,1,Animals; live,1,No Quantity,0,,,,0.0,,54446,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,2,Meat and edible meat offal,1,No Quantity,0,,,,0.0,,761963,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,2,Meat and edible meat offal,1,No Quantity,0,,,,0.0,,429588,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,2,Meat and edible meat offal,1,No Quantity,0,,,,0.0,,22667667,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,2,Meat and edible meat offal,1,No Quantity,0,,,,0.0,,61425513,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,2,Meat and edible meat offal,1,No Quantity,0,,,,0.0,,70564,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,9424797,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,250745267,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,10757530,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,398,Kazakhstan,KAZ,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,24906633,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,5573846,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,410,Rep. of Korea,KOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,1605604474,,,0
H5,2020,2020,2020,2,0,1,Import,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,34851,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,428,Latvia,LVA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,95465,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,440,Lithuania,LTU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,0,,,,0.0,,24347451,,,0
H5,2020,2020,2020,2,0,2,Export,643,Russian Federation,RUS,392,Japan,JPN,,,,,,,,4,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",1,No Quantity,0,,,,0.0,,63166,,,0
