Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2002,2002,2002,2,0,1,Import,643,Russian Federation,RUS,458,Malaysia,MYS,,,,,,,,1,Live animals,1,No Quantity,,,,,,,1298,,,0
H2,2002,2002,2002,2,0,1,Import,643,Russian Federation,RUS,490,"Other Asia, nes",,,,,,,,,1,Live animals,1,No Quantity,,,,,,,180,,,0
H2,2002,2002,2002,2,0,2,Export,643,Russian Federation,RUS,490,"Other Asia, nes",,,,,,,,,1,Live animals,1,No Quantity,,,,,,,18000,,,0
H2,2002,2002,2002,2,0,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,1,Live animals,1,No Quantity,,,,,,,38100,,,0
H2,2002,2002,2002,2,0,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,1,Live animals,1,No Quantity,,,,,,,5964490,,,0
H2,2002,2002,2002,2,0,2,Export,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,1,Live animals,1,No Quantity,,,,,,,256000,,,0
H2,2002,2002,2002,2,0,2,Export,643,Russian Federation,RUS,490,"Other Asia, nes",,,,,,,,,2,Meat and edible meat offal,1,No Quantity,,,,,,,29,,,0
H2,2002,2002,2002,2,0,1,Import,643,Russian Federation,RUS,498,Rep. of Moldova,MDA,,,,,,,,2,Meat and edible meat offal,1,No Quantity,,,,,,,6156456,,,0
H2,2002,2002,2002,2,0,1,Import,643,Russian Federation,RUS,528,Netherlands,NLD,,,,,,,,2,Meat and edible meat offal,1,No Quantity,,,,,,,45529091,,,0
H2,2002,2002,2002,2,0,1,Import,643,Russian Federation,RUS,458,Malaysia,MYS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,61296,,,0
